"marka","klyuch_zamorozki","gruppa","sistema","baza","fajl_tdb","sha256_tdb","metod","nabor","c15_laves_v_nabore","porog","kriterij_solidusa","pdens","pdens_zaproshen","zyorno_scheil","T_sol_K","T_liq_K","T_sol_bisekciya_K","T_sol_zamorozka_K","T_liq_zamorozka_K","vremya_s","pik_pamyati_MiB","otkaz","prichina","vne_predelov_shapki","chislo_faz_v_nabore","fazy_v_nabore","fazy_pod_solidusom","zamechaniya","job_id","mashina","pik_swap_MiB"
"ХН73МБТЮ","8-34|ХН73МБТЮ","dobor_Ni","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","ThermoGar","polnyj","нет","0.0001","бисекция: доля жидкости ≤ 0.0001","50","50","0","1582.81","1639.28","1582.81","1582.9","1639.4","148.1","3085","","","нет","38","ALPHA_MN BETA_MN BETA_RHOMBO_B CEMENTITE CHI_A12 CR3MN5 DELTA DIAMOND_A4 D_NIMO ETA FCC_A1 GAMMA_DP GAMMA_PRIME GRAPHITE G_PHASE HCP_A3 KSI_CARBIDE LAVES LAV_C14 LIQUID M23C6 M23C6_WY M3C2 M6C M6C_WY M7C3 MOB2 MU_PHASE NBB NI2CR NIAL NITI2 P_PHASE R_PHASE SIGMA TIB TIB2 ZET","FCC_A1","детектор пары снял: BCC_B2 | scheil converged=False (в приложении: «Расчёт завершён: нет»), доля твёрдого в конце 0.0","afe59a121cdcdfab","ноутбук-win10",""
"ХН73МБТЮ","8-34|ХН73МБТЮ","dobor_Ni","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","ThermoGar","bystryj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1582.76","1639.28","1582.81","1582.9","1639.4","351.5","3472","","","нет","26","CEMENTITE CHI_A12 DELTA D_NIMO ETA FCC_A1 GAMMA_DP GAMMA_PRIME G_PHASE HCP_A3 LAVES LAV_C14 LIQUID M23C6 M23C6_WY M3C2 M6C M6C_WY M7C3 MU_PHASE NI2CR NIAL P_PHASE R_PHASE SIGMA TIB2","","детектор пары снял: BCC_B2 | scheil converged=False (в приложении: «Расчёт завершён: нет»), доля твёрдого в конце 0.0","8146db9dcf5eaaf3","ноутбук-win10",""
"ХН73МБТЮ","8-34|ХН73МБТЮ","dobor_Ni","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","Lilit-skript","sloj","нет","1e-09","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","1582.9","1639.4","","1582.9","1639.4","169.6","8650","","","нет","4","LIQUID FCC_A1 BCC_A2 HCP_A3","FCC_A1","фаза BCC_B2 исключена из расчёта: BCC_B2 базы garcalc объявлена с межузельной подрешёткой, где стоит только VA, а у её разупорядоченной половины BCC_A2 там B, C, N, O, VA. | сторож движущей силы: проверено 70 из 70 пар «фаза-температура» (2 точки, 35 исключённых фаз); минимум 1120 Дж/моль у M23C6","c21ad2ce5a19a6ef","ноутбук-win10",""
"ХН73МБТЮ","8-34|ХН73МБТЮ","dobor_Ni","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","Lilit-skript","sloj","нет","1e-06","каскад свипов NP(LIQUID) (скрипт «Лилит»)","200","","","1582.9","1639.4","","1582.9","1639.4","170.2","8648","","","нет","4","LIQUID FCC_A1 BCC_A2 HCP_A3","FCC_A1","фаза BCC_B2 исключена из расчёта: BCC_B2 базы garcalc объявлена с межузельной подрешёткой, где стоит только VA, а у её разупорядоченной половины BCC_A2 там B, C, N, O, VA. | сторож движущей силы: проверено 70 из 70 пар «фаза-температура» (2 точки, 35 исключённых фаз); минимум 1120 Дж/моль у M23C6","6269849ad0d9e782","ноутбук-win10",""
"IN718","N-1|INCONEL 718","kartochka","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","ThermoGar","lilit_4fazy","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","0","1520.34","1622.95","1520.38","1520.4","1622.9","36.0","546","","","нет","3","FCC_A1 HCP_A3 LIQUID","","детектор пары снял: BCC_B2 | scheil converged=False (в приложении: «Расчёт завершён: нет»), доля твёрдого в конце 0.0","c5d5e2e7416d2f45","ноутбук-win10",""
"RS320","","kartochka","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar-povtor","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","1","876.04","","","836.6","880.6","44.6","2059","","","нет","95","AL11CR2 AL11MN4 AL12MN AL13CR2 AL13FE4 AL18CR2MG3 AL2CU3_D AL2FE AL3MG AL3NI AL3NI2 AL3SC AL3TI_H AL3TI_L AL3ZR AL4CR AL4MN AL5FE2 AL5FE4 AL6MN AL8FEMNSI2 AL8MN5_D810 ALCR ALCR2 ALCRCU_TAU ALCRFEMNSI_A ALCUZN_T ALFEMNSI_B ALFENI_T1 ALFENI_T2 ALFESI_T1 ALFESI_T10 ALFESI_T11 ALFESI_T2 ALFESI_T3 ALFESI_T4 ALFESI_T5 ALFESI_T6 ALFESI_T7 ALFESI_T8 ALMGMN_T ALM_D019 ALTI AL_B_DP BCC_A2 BETA_AL3MG2 B_PRIME_H B_PRIME_L CBCC_A12 CL_CUMG0 CL_CUMG1 CL_FCC CL_MGX CL_SPL CR3SI CRSI2 CUB_A13 E_AL30MG23 FCCAL FCCMG FCCSI FE2SI FE5SI3 FESI FESI2_H FESI2_L GP_MAT G_AL12MG17 HCP_A3 HCP_ZN LAVES_C15 LAVES_C36 LC14_ZN2MG LIQUID MG2SI_B MG2ZN11 MG2ZN3 MG5SI6_B_DP MGALCUZN_T MGALZN_PHI MGSI_B_P MGZN MN2ZR MN3SI MN6SI MN9SI2 MNSI PI_ALFEMGSI PRE_B_DP SI2ZR SI_DIAMOND_A4 THETA_AL2CU TH_DP_GPB U1_PHASE U2_PHASE","","scheil converged=False (в приложении: «Расчёт завершён: нет»), доля твёрдого в конце 0.0","c1f7f1641ed9b9c3","ноутбук-win10",""
"RS320","","kartochka","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar-povtor","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","2","876.04","","","836.6","880.6","44.6","2059","","","нет","95","AL11CR2 AL11MN4 AL12MN AL13CR2 AL13FE4 AL18CR2MG3 AL2CU3_D AL2FE AL3MG AL3NI AL3NI2 AL3SC AL3TI_H AL3TI_L AL3ZR AL4CR AL4MN AL5FE2 AL5FE4 AL6MN AL8FEMNSI2 AL8MN5_D810 ALCR ALCR2 ALCRCU_TAU ALCRFEMNSI_A ALCUZN_T ALFEMNSI_B ALFENI_T1 ALFENI_T2 ALFESI_T1 ALFESI_T10 ALFESI_T11 ALFESI_T2 ALFESI_T3 ALFESI_T4 ALFESI_T5 ALFESI_T6 ALFESI_T7 ALFESI_T8 ALMGMN_T ALM_D019 ALTI AL_B_DP BCC_A2 BETA_AL3MG2 B_PRIME_H B_PRIME_L CBCC_A12 CL_CUMG0 CL_CUMG1 CL_FCC CL_MGX CL_SPL CR3SI CRSI2 CUB_A13 E_AL30MG23 FCCAL FCCMG FCCSI FE2SI FE5SI3 FESI FESI2_H FESI2_L GP_MAT G_AL12MG17 HCP_A3 HCP_ZN LAVES_C15 LAVES_C36 LC14_ZN2MG LIQUID MG2SI_B MG2ZN11 MG2ZN3 MG5SI6_B_DP MGALCUZN_T MGALZN_PHI MGSI_B_P MGZN MN2ZR MN3SI MN6SI MN9SI2 MNSI PI_ALFEMGSI PRE_B_DP SI2ZR SI_DIAMOND_A4 THETA_AL2CU TH_DP_GPB U1_PHASE U2_PHASE","","scheil converged=False (в приложении: «Расчёт завершён: нет»), доля твёрдого в конце 0.0","e48b5832592c6b45","ноутбук-win10",""
"RS320","","kartochka","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar-povtor","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","3","876.04","","","836.6","880.6","44.6","2051","","","нет","95","AL11CR2 AL11MN4 AL12MN AL13CR2 AL13FE4 AL18CR2MG3 AL2CU3_D AL2FE AL3MG AL3NI AL3NI2 AL3SC AL3TI_H AL3TI_L AL3ZR AL4CR AL4MN AL5FE2 AL5FE4 AL6MN AL8FEMNSI2 AL8MN5_D810 ALCR ALCR2 ALCRCU_TAU ALCRFEMNSI_A ALCUZN_T ALFEMNSI_B ALFENI_T1 ALFENI_T2 ALFESI_T1 ALFESI_T10 ALFESI_T11 ALFESI_T2 ALFESI_T3 ALFESI_T4 ALFESI_T5 ALFESI_T6 ALFESI_T7 ALFESI_T8 ALMGMN_T ALM_D019 ALTI AL_B_DP BCC_A2 BETA_AL3MG2 B_PRIME_H B_PRIME_L CBCC_A12 CL_CUMG0 CL_CUMG1 CL_FCC CL_MGX CL_SPL CR3SI CRSI2 CUB_A13 E_AL30MG23 FCCAL FCCMG FCCSI FE2SI FE5SI3 FESI FESI2_H FESI2_L GP_MAT G_AL12MG17 HCP_A3 HCP_ZN LAVES_C15 LAVES_C36 LC14_ZN2MG LIQUID MG2SI_B MG2ZN11 MG2ZN3 MG5SI6_B_DP MGALCUZN_T MGALZN_PHI MGSI_B_P MGZN MN2ZR MN3SI MN6SI MN9SI2 MNSI PI_ALFEMGSI PRE_B_DP SI2ZR SI_DIAMOND_A4 THETA_AL2CU TH_DP_GPB U1_PHASE U2_PHASE","","scheil converged=False (в приложении: «Расчёт завершён: нет»), доля твёрдого в конце 0.0","52ec86ed38cd9fa5","ноутбук-win10",""
"В96ц1оч","-|В96ц1оч","z26_Al","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar-povtor","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","1","781.90","","","780.9","898.4","61.5","2394","","","нет","107","AL11CR2 AL11MN4 AL12MN AL13CR2 AL13FE4 AL18CR2MG3 AL2CU3_D AL2FE AL3MG AL3NI2 AL3SC AL3TI_H AL3TI_L AL3ZR AL4CR AL4MN AL5FE2 AL5FE4 AL6MN AL8MN5_D810 AL9CU11_Z AL9CU11_ZP ALCR ALCR2 ALCRFEMNSI_A ALCU2 ALCUMG_V ALCUMN_T1 ALCUZN_T ALCU_EPL ALCU_EPS ALCU_ETH ALCU_ETL ALCU_G ALCU_G_P ALFEMNSI_B ALFESI_T6 ALMG4ZN11 ALMGMN_T ALMGZN_GP ALM_D019 ALTI AL_B_DP BCC_A2 BETA_AL3MG2 B_PRIME_H B_PRIME_L CBCC_A12 CL_CUMG0 CL_CUMG1 CL_FCC CL_MGX CL_SPL CR3SI CRSI2 CU15SI4_E CU19SI6_ETA CU33SI7_D CU56SI11_G CUB_A13 CUMGSI_S CUMGSI_T CUZN_G ETA_P_ALMGZN E_AL30MG23 FCCAL FCCMG FCCSI GP_MAT GP_MGZN G_AL12MG17 HCP_A3 HCP_ZN LAVES_C15 LAVES_C36 LC14_ZN2MG LC15_CU2MG LC16_CUMG2 LC16_NIMG2 LC36_NI2MG LIQUID MG2SI_B MG2ZN11 MG2ZN3 MG5SI6_B_DP MG7ZN3 MGALCUZN_T MGALZN_PHI MGSI_B_P MGZN MN2ZR MN3SI MN6SI MN9SI2 MNSI PRE_B_DP Q_ALCUMG Q_PHASE_H Q_PHASE_L SI2ZR SI_DIAMOND_A4 S_PHASE THETA_AL2CU THETA_PRIME TH_DP_GPB U1_PHASE U2_PHASE","ALCUMN_T1 GP_MAT MG2SI_B MGALCUZN_T S_PHASE","","5e43703d5dce2438","ноутбук-win10",""
"В96ц1оч","-|В96ц1оч","z26_Al","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar-povtor","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","2","781.90","","","780.9","898.4","61.7","2389","","","нет","107","AL11CR2 AL11MN4 AL12MN AL13CR2 AL13FE4 AL18CR2MG3 AL2CU3_D AL2FE AL3MG AL3NI2 AL3SC AL3TI_H AL3TI_L AL3ZR AL4CR AL4MN AL5FE2 AL5FE4 AL6MN AL8MN5_D810 AL9CU11_Z AL9CU11_ZP ALCR ALCR2 ALCRFEMNSI_A ALCU2 ALCUMG_V ALCUMN_T1 ALCUZN_T ALCU_EPL ALCU_EPS ALCU_ETH ALCU_ETL ALCU_G ALCU_G_P ALFEMNSI_B ALFESI_T6 ALMG4ZN11 ALMGMN_T ALMGZN_GP ALM_D019 ALTI AL_B_DP BCC_A2 BETA_AL3MG2 B_PRIME_H B_PRIME_L CBCC_A12 CL_CUMG0 CL_CUMG1 CL_FCC CL_MGX CL_SPL CR3SI CRSI2 CU15SI4_E CU19SI6_ETA CU33SI7_D CU56SI11_G CUB_A13 CUMGSI_S CUMGSI_T CUZN_G ETA_P_ALMGZN E_AL30MG23 FCCAL FCCMG FCCSI GP_MAT GP_MGZN G_AL12MG17 HCP_A3 HCP_ZN LAVES_C15 LAVES_C36 LC14_ZN2MG LC15_CU2MG LC16_CUMG2 LC16_NIMG2 LC36_NI2MG LIQUID MG2SI_B MG2ZN11 MG2ZN3 MG5SI6_B_DP MG7ZN3 MGALCUZN_T MGALZN_PHI MGSI_B_P MGZN MN2ZR MN3SI MN6SI MN9SI2 MNSI PRE_B_DP Q_ALCUMG Q_PHASE_H Q_PHASE_L SI2ZR SI_DIAMOND_A4 S_PHASE THETA_AL2CU THETA_PRIME TH_DP_GPB U1_PHASE U2_PHASE","ALCUMN_T1 GP_MAT MG2SI_B MGALCUZN_T S_PHASE","","f763371e991b3d53","ноутбук-win10",""
"В96ц1оч","-|В96ц1оч","z26_Al","Al","mc_al_2037","databases/converted/al/mc_al_v2037.thermogar.tdb","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","ThermoGar-povtor","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","3","781.90","","","780.9","898.4","61.8","2398","","","нет","107","AL11CR2 AL11MN4 AL12MN AL13CR2 AL13FE4 AL18CR2MG3 AL2CU3_D AL2FE AL3MG AL3NI2 AL3SC AL3TI_H AL3TI_L AL3ZR AL4CR AL4MN AL5FE2 AL5FE4 AL6MN AL8MN5_D810 AL9CU11_Z AL9CU11_ZP ALCR ALCR2 ALCRFEMNSI_A ALCU2 ALCUMG_V ALCUMN_T1 ALCUZN_T ALCU_EPL ALCU_EPS ALCU_ETH ALCU_ETL ALCU_G ALCU_G_P ALFEMNSI_B ALFESI_T6 ALMG4ZN11 ALMGMN_T ALMGZN_GP ALM_D019 ALTI AL_B_DP BCC_A2 BETA_AL3MG2 B_PRIME_H B_PRIME_L CBCC_A12 CL_CUMG0 CL_CUMG1 CL_FCC CL_MGX CL_SPL CR3SI CRSI2 CU15SI4_E CU19SI6_ETA CU33SI7_D CU56SI11_G CUB_A13 CUMGSI_S CUMGSI_T CUZN_G ETA_P_ALMGZN E_AL30MG23 FCCAL FCCMG FCCSI GP_MAT GP_MGZN G_AL12MG17 HCP_A3 HCP_ZN LAVES_C15 LAVES_C36 LC14_ZN2MG LC15_CU2MG LC16_CUMG2 LC16_NIMG2 LC36_NI2MG LIQUID MG2SI_B MG2ZN11 MG2ZN3 MG5SI6_B_DP MG7ZN3 MGALCUZN_T MGALZN_PHI MGSI_B_P MGZN MN2ZR MN3SI MN6SI MN9SI2 MNSI PRE_B_DP Q_ALCUMG Q_PHASE_H Q_PHASE_L SI2ZR SI_DIAMOND_A4 S_PHASE THETA_AL2CU THETA_PRIME TH_DP_GPB U1_PHASE U2_PHASE","ALCUMN_T1 GP_MAT MG2SI_B MGALCUZN_T S_PHASE","","0ca156130e133ad0","ноутбук-win10",""
"INCONEL 600","N-3|INCONEL 600","dobor_Ni","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","ThermoGar-povtor","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","1","1698.31","","","1698.4","1700.6","4.5","622","","","нет","18","ALPHA_MN BCC_B2 BETA_MN CHI_A12 DELTA ETA FCC_A1 GAMMA_DP GAMMA_PRIME HCP_A3 LAVES LAV_C14 LIQUID NI2CR NIAL NITI2 SIGMA TIB2","FCC_A1","","2430093344ce4b1b","ноутбук-win10",""
"INCONEL 600","N-3|INCONEL 600","dobor_Ni","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","ThermoGar-povtor","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","2","1698.31","","","1698.4","1700.6","4.4","623","","","нет","18","ALPHA_MN BCC_B2 BETA_MN CHI_A12 DELTA ETA FCC_A1 GAMMA_DP GAMMA_PRIME HCP_A3 LAVES LAV_C14 LIQUID NI2CR NIAL NITI2 SIGMA TIB2","FCC_A1","","4a7324154df659d4","ноутбук-win10",""
"INCONEL 600","N-3|INCONEL 600","dobor_Ni","Ni","mc_ni_2036","databases/converted/mc_ni_v2036.garcalc.tdb","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","ThermoGar-povtor","polnyj","нет","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","3","1698.31","","","1698.4","1700.6","4.4","622","","","нет","18","ALPHA_MN BCC_B2 BETA_MN CHI_A12 DELTA ETA FCC_A1 GAMMA_DP GAMMA_PRIME HCP_A3 LAVES LAV_C14 LIQUID NI2CR NIAL NITI2 SIGMA TIB2","FCC_A1","","1d09cbb1c1a6a455","ноутбук-win10",""
"40Х10С2М","1-17|40Х10С2М","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar-povtor","polnyj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","1","1671.67","","","1664.6","1724.9","23.4","1451","","","нет","41","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MOB2 MOC_ETA MU_PHASE MU_PHASE_I PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA TIB2 WC ZET","FCC_A1","","596e9033107433d1","ноутбук-win10",""
"40Х10С2М","1-17|40Х10С2М","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar-povtor","polnyj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","2","1671.67","","","1664.6","1724.9","23.4","1450","","","нет","41","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MOB2 MOC_ETA MU_PHASE MU_PHASE_I PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA TIB2 WC ZET","FCC_A1","","674244534e05acc0","ноутбук-win10",""
"40Х10С2М","1-17|40Х10С2М","z26_Fe","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar-povtor","polnyj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","3","1671.67","","","1664.6","1724.9","23.4","1450","","","нет","41","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MOB2 MOC_ETA MU_PHASE MU_PHASE_I PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA TIB2 WC ZET","FCC_A1","","acc7b161fb5378bf","ноутбук-win10",""
"17-4 PH","","kartochka","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar-povtor","polnyj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","1","1646.20","","","1677.15","1713.15","37.0","1886","","","да: za_granicami_sostava — состав вне границ оптимизации базы mc_fe v2.059: CU 4 масс.% при пределе оптимизации базы < 1 масс.%","51","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MU_PHASE MU_PHASE_I NBB NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB2 ZET","BCC_A2 FCC_A1","","e802392002dd8aad","ноутбук-win10",""
"17-4 PH","","kartochka","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar-povtor","polnyj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","2","1646.20","","","1677.15","1713.15","37.5","1888","","","да: za_granicami_sostava — состав вне границ оптимизации базы mc_fe v2.059: CU 4 масс.% при пределе оптимизации базы < 1 масс.%","51","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MU_PHASE MU_PHASE_I NBB NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB2 ZET","BCC_A2 FCC_A1","","1bfaed20f7930846","ноутбук-win10",""
"17-4 PH","","kartochka","Fe","mc_fe_2062_patch","databases/converted/fe/mc_fe_v2062.thermogar.tdb","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","ThermoGar-povtor","polnyj","да","1e-06","scheil: LIQUID нет в eq.Phase (порог решателя pycalphad)","50","50","3","1646.20","","","1677.15","1713.15","37.2","1889","","","да: za_granicami_sostava — состав вне границ оптимизации базы mc_fe v2.059: CU 4 масс.% при пределе оптимизации базы < 1 масс.%","51","ALPHA_MN BCC_B2 BCC_DISL BETA_MN BETA_RHOMBO_B C15_LAVES CEMENTITE CHI_A12 CR3MN5 EPS_CARB ETA ETA_CARB FCC_A1 FE24C10 GAMMA_PRIME G_PHASE HCP_A3 H_BCC KSI_CARBIDE KSI_FE5C2 LAVES_PHASE LIQUID M23C6 M3C2 M6C M7C3 MNNI MNNI2 MU_PHASE MU_PHASE_I NBB NI2SIH NI2SIL NI3SI2 NI3SIH NI3SIL NI5SI2 NISI NITI2 PD3MN PDFE_L12 PDMN_AF PDMN_B2 PDMN_P R_PHASE SIGMA T2_MNNISI T4 T7 TIB2 ZET","BCC_A2 FCC_A1","","2db9538f7a70968d","ноутбук-win10",""
