шаг;время, с;C в матрице, мол. доля;C в матрице до зажима;xEqAlpha C (kawin);доля M23C6;частиц, 1/м³;средний радиус, нм;C в выделениях / C сплава;невязка C (x0 − [(1−f)x + f_conc]);движущая сила, Дж/м³;зарождение, 1/(м³·с);Rcrit, нм
1196;1.314358540333697;0.0001584397390278491;0.0001584397390278491;2.751119173424997e-05;0.043529142751496934;1.7301322129163879e+22;7.592798788042078;0.983451619678675;0.0;412126877.95675117;3.1937417955246023e-55;1.4558623377700795
1197;1.3145920012698027;0.00015566516557765752;0.00015566516557765752;2.751119173434392e-05;0.0435419791027895;1.7301178110950458e+22;7.593778143914071;0.9837416306844399;0.0;407982130.4369756;5.570368700139257e-57;1.4706526468631373
1198;1.3148218051110059;0.00015296723718218343;0.00015296723718218343;2.7511191734459155e-05;0.043554460531222035;1.7301022035366994e+22;7.594734583318163;0.9840236229368017;0.0;403879957.1656928;8.952700541122297e-59;1.4855899366995535
1199;1.3150480587560953;0.00015034333912625588;0.00015034333912625588;2.7511191734081592e-05;0.04356659916056482;1.7300854349595889e+22;7.595668905348719;0.9842978703474616;0.0;399819902.40714186;1.3237215111180315e-60;1.5006756701896546
1200;1.3152708653823075;0.00014779096281377087;0.00014779096281377087;2.7511191734140088e-05;0.043578406621696784;1.7300675505321597e+22;7.5965818664087505;0.9845646356922518;0.0;395801520.80471045;1.7975717609770198e-62;1.5159113051918809
1201;1.315490324881741;0.00014530769768100662;0.00014530769768100662;2.7511191734079353e-05;0.043589894090157934;1.730048595210979e+22;7.5974741858242165;0.9848241714595567;0.0;391824367.4033615;2.2381070748047482e-64;1.5312983313830841
1202;1.3157065337398326;0.00014289122975292827;0.00014289122975292827;2.7511191734190527e-05;0.04360107229295975;1.7300286133029246e+22;7.598346548355357;0.9850767200041787;0.0;387888004.37799734;2.5504958764397285e-66;1.5468382451324771
1203;1.3159195852850119;0.00014053933599976183;0.00014053933599976183;2.7511191734281356e-05;0.043611951534814085;1.7300076481312083e+22;7.599199607671731;0.9853225141399282;0.0;383991997.2265856;2.655496598873233e-68;1.562532564047038
1204;1.316129569725918;0.00013824988129543627;0.00013824988129543627;2.7511191734284135e-05;0.04362254171231704;1.729985741819719e+22;7.6000339884826795;0.9855617774600767;0.0;380135916.08838534;2.52148761791481e-70;1.5783828220548728
1205;1.3163365742596596;0.00013602081461898524;0.00013602081461898524;2.751119173405253e-05;0.04363285233162621;1.7299629351471835e+22;7.60085028863025;0.9857947247367419;0.0;376319341.64448065;2.179504837572787e-72;1.594390544419151
1206;1.3165406834968825;0.0001338501621218596;0.0001338501621218596;2.7511191734108287e-05;0.043642892540627046;1.729939267418231e+22;7.601649082110494;0.986021562647613;0.0;372541852.7148503;1.7117060817865646e-74;1.6105572988043573
1207;1.316741979211596;0.0001317360275138884;0.0001317360275138884;2.7511191734141064e-05;0.04365267112723834;1.7299147764500477e+22;7.602430919243711;0.9862424897376766;0.0;368803034.92430997;1.2190908920596414e-76;1.626884659783613
1208;1.3169405405608317;0.00012967658747287412;0.00012967658747287412;2.7511191734236653e-05;0.04366219654073069;1.7298894985394523e+22;7.603196328531436;0.9864576969008555;0.0;365102481.4926565;7.858303160373723e-79;1.6433742042700086
1209;1.3171364443429914;0.0001276700869151123;0.0001276700869151123;2.751119173420308e-05;0.04367147691368071;1.729863468442982e+22;7.603945818482719;0.9866673678760229;0.0;361439786.8810996;4.575501042230632e-81;1.6600275392409358
1210;1.3173297649137252;0.00012571483786790255;0.00012571483786790255;2.751119173427157e-05;0.043680520067259504;1.7298367194158942e+22;7.6046798780346005;0.986871679366485;0.0;357814549.4716007;2.4014820298135052e-83;1.676846290588363
1211;1.3175205742459346;0.00012380921687579188;0.00012380921687579188;2.7511191734129202e-05;0.04368933352329838;1.7298092832476795e+22;7.6053989774531034;0.987070801312577;0.0;354226375.5866273;1.1338326143754959e-85;1.693832084091287
1212;1.3177089422022916;0.00012195166047601295;0.00012195166047601295;2.7511191734195935e-05;0.04369792452527902;1.7297811902732249e+22;7.606103569930746;0.9872648973658981;0.0;350674874.5995651;4.8053696601818767e-88;1.7109865675011326
1213;1.3178949365458514;0.00012014066336378327;0.00012014066336378327;2.751119173412461e-05;0.04370630004687849;1.7297524694246597e+22;7.606794092151413;0.9874541250823659;0.0;347159659.7095653;1.824204603516319e-90;1.7283114072123518
1214;1.318078622991883;0.00011837477617687776;0.00011837477617687776;2.751119173425655e-05;0.04371446680227113;1.72972314828175e+22;7.607470964976663;0.9876386361549648;0.0;343680348.73056823;6.189154286769395e-93;1.7458082844020162
1215;1.3182600653010366;0.00011665260304107329;0.00011665260304107329;2.751119173426206e-05;0.043722431257532154;1.7296932531189932e+22;7.6081345942055325;0.9878185766713917;0.0;340236563.44052655;1.8725047392079248e-95;1.7634788981310652
1216;1.3184393253376818;0.00011497279945008226;0.00011497279945008226;2.7511191734181213e-05;0.043730199640491185;1.7296628089569908e+22;7.608785371207587;0.9879940873366705;0.0;336827929.24060184;5.040241120120031e-98;1.7813249671805271
1217;1.318616463110166;0.00011333407041918025;0.00011333407041918025;2.7511191734265395e-05;0.04373777794931627;1.729631839618971e+22;7.6094236734379255;0.9881653036670954;0.0;333454082.1297334;1.2042164485042005e-100;1.7993481926143116
1218;1.3187915371766343;0.00011173516535640031;0.00011173516535640031;2.7511191734136256e-05;0.04374517197627446;1.729600367718156e+22;7.610049866248239;0.9883323565270495;0.0;330114653.8894697;2.547676472714181e-103;1.8175503357112235
1219;1.3189646042728527;0.00011017488023322692;0.00011017488023322692;2.7511191734166455e-05;0.04375238729773278;1.729568414783025e+22;7.610664301844322;0.9884953719030974;0.0;326809275.235433;4.761095934846465e-106;1.835933204673462
1220;1.3191357191077995;0.00010865205793317093;0.00010865205793317093;2.7511191734157442e-05;0.04375942927258406;1.7295360013594717e+22;7.611267318925873;0.988654470868422;0.0;323537605.93057024;7.840229456513195e-109;1.8544984848801698
1221;1.3193049357335618;0.0001071655749262236;0.0001071655749262236;2.7511191734175406e-05;0.04376630310390301;1.729503146806538e+22;7.611859247773089;0.9888097709758148;0.0;320299277.2157104;1.1347429131335978e-111;1.8732480610498563
1222;1.319472305904094;0.00010571435462869551;0.00010571435462869551;2.7511191734303894e-05;0.04377301377719864;1.7294698696659494e+22;7.612440404749654;0.9889613848626169;0.0;317093950.59898597;1.4397975303311515e-114;1.892183685203103
1223;1.3196378805082845;0.00010429735367672004;0.00010429735367672004;2.7511191734295437e-05;0.0437795661239193;1.729436187436474e+22;7.613011097581802;0.9891094216854857;0.0;313921275.87018317;1.5973245626624797e-117;1.9113072165523428
